Precompute geometric measures at collocation points.
Done.
Start training.
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Epoch: 47, rel. L2 error: 6.68e-03
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.78e-03/1.35e-03/5.32e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.78e-03/1.35e-03/5.32e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.78e-03/1.35e-03/5.32e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Epoch: 48, rel. L2 error: 6.51e-03
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.32e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.32e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.32e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Epoch: 49, rel. L2 error: 6.56e-03
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.32e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.78e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.32e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.32e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.32e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.32e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.32e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.32e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.32e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.32e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.32e-04, Work: 1.93e-02
Epoch: 50, rel. L2 error: 6.52e-03
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.32e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.32e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.32e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.32e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.32e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.32e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.32e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.32e-04, Work: 1.93e-02
Epoch: 51, rel. L2 error: 6.33e-03
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.32e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.32e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.32e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.32e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.32e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.32e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.32e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.32e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Epoch: 52, rel. L2 error: 6.34e-03
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.32e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.32e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.32e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.32e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.78e-03/1.35e-03/5.32e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.32e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.32e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.32e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.32e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.32e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.32e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Epoch: 53, rel. L2 error: 6.24e-03
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.78e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.32e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.32e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.32e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.32e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.32e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.78e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Epoch: 54, rel. L2 error: 6.25e-03
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.32e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.31e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.32e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.32e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.32e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.32e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.32e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.78e-03/1.35e-03/5.32e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.78e-03/1.35e-03/5.32e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.32e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.78e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.78e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.32e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.32e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.32e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.32e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.32e-04, Work: 1.93e-02
Epoch: 55, rel. L2 error: 6.51e-03
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.32e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.32e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.32e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.32e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.32e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.78e-03/1.35e-03/5.32e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.78e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.78e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.32e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.32e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.32e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.32e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.32e-04, Work: 1.93e-02
Epoch: 56, rel. L2 error: 6.56e-03
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.32e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.32e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.32e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.32e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.32e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.32e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.32e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.32e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.32e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.32e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Epoch: 57, rel. L2 error: 6.15e-03
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
